Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/a_Sign Up""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:20,2022-04-11 13:02:20,0.753s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_Enfamil Rebates_carousel-item__image""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:20,2022-04-11 13:02:21,0.580s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:21,2022-04-11 13:02:22,0.598s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Receive push notifications once new offer_a8384f""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:22,2022-04-11 13:02:22,0.599s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Easily redeem by using the app to take ph_0d9a6e""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:22,2022-04-11 13:02:23,0.580s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:23,2022-04-11 13:02:23,0.635s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/h5_Access other offers and cash back option_d885a7""), ""Access other offers and cash back options on our mobile app!"")",Chrome 100.0.4896.75,,,2022-04-11 13:02:23,2022-04-11 13:02:24,1.044s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:24,2022-04-11 13:02:25,0.798s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:25,2022-04-11 13:02:26,0.570s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Receive push notifications once new offer_a8384f""), ""Receive push notifications once new offers are available."")",Chrome 100.0.4896.75,,,2022-04-11 13:02:26,2022-04-11 13:02:26,0.667s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/p_Easily redeem by using the app to take ph_0d9a6e""), ""Easily redeem by using the app to take photos of your receipts and UPCs"")",Chrome 100.0.4896.75,,,2022-04-11 13:02:26,2022-04-11 13:02:27,0.666s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img""))",Chrome 100.0.4896.75,,,2022-04-11 13:02:27,2022-04-11 13:02:28,0.601s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/img_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:02:28,2022-04-11 13:02:28,0.594s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/button_Login""))",Chrome 100.0.4896.75,,,2022-04-11 13:02:28,2022-04-11 13:02:29,0.578s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Rebates Form/Page_/a_Sign Up""))",Chrome 100.0.4896.75,,,2022-04-11 13:02:29,2022-04-11 13:02:29,0.578s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-11 13:02:29,2022-04-11 13:02:31,1.530s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Revtrax - Form Verification,Chrome 100.0.4896.75,Revtrax Form Field Verification,,2022-04-11 13:02:31,2022-04-11 13:03:43,1m - 11.948s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-11 13:02:33,2022-04-11 13:02:36,3.461s,PASSED
navigateToUrl(Revtrax),Chrome 100.0.4896.75,,,2022-04-11 13:02:36,2022-04-11 13:02:39,2.651s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-11 13:02:39,2022-04-11 13:02:39,0.242s,PASSED
delay(5),Chrome 100.0.4896.75,,,2022-04-11 13:02:39,2022-04-11 13:02:44,5.012s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.75,,,2022-04-11 13:02:44,2022-04-11 13:02:55,10.430s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Offer""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:55,2022-04-11 13:02:56,1.495s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Offer""), ""Offer"")",Chrome 100.0.4896.75,,,2022-04-11 13:02:56,2022-04-11 13:02:57,0.758s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Enfamil NeuroPro""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:57,2022-04-11 13:02:57,0.582s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/span_Enfamil NeuroPro""), ""Enfamil NeuroPro™"")",Chrome 100.0.4896.75,,,2022-04-11 13:02:57,2022-04-11 13:02:58,0.701s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h2_Get up to 15 off the New Enfamil NeuroPro""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:58,2022-04-11 13:02:59,0.565s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h2_Get up to 15 off the New Enfamil NeuroPro""), ""Get up to $15 off the New Enfamil NeuroPro."")",Chrome 100.0.4896.75,,,2022-04-11 13:02:59,2022-04-11 13:02:59,0.701s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Discover the difference now""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:02:59,2022-04-11 13:03:00,0.598s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Discover the difference now""), ""Discover the difference now."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:00,2022-04-11 13:03:01,0.639s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Try new Enfamil NeuroPro, the only brand _8d5720""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:01,2022-04-11 13:03:01,0.622s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Try new Enfamil NeuroPro, the only brand _8d5720""), ""Try new Enfamil NeuroPro, the only brand that has brain-building expert-recommended DHA and a Triple Prebiotic Immune Blend™ including 2’-FL HMO (Human Milk Oligosaccharide). All inspired by breast milk. So you can set up your baby up for a life full of wonder."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:01,2022-04-11 13:03:02,0.609s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_Fill out the form below and check your _3fe827""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:02,2022-04-11 13:03:02,0.578s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_Fill out the form below and check your _3fe827""), ""Fill out the form below and check your email for next steps."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:02,2022-04-11 13:03:03,0.592s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Redeem offer worth up to 15""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:03,2022-04-11 13:03:04,0.580s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Redeem offer worth up to 15""), ""Redeem offer worth up to $15"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:04,2022-04-11 13:03:04,0.650s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_First name_e3371ce6-6846-459b-8624-a3_9ee797""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:04,2022-04-11 13:03:05,0.572s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_First name_e3371ce6-6846-459b-8624-a3_9ee797_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:05,2022-04-11 13:03:05,0.619s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Last name_4953cab3-a783-46e5-b36a-3ea_0ebc41""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:05,2022-04-11 13:03:06,0.634s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Last name_4953cab3-a783-46e5-b36a-3ea_0ebc41_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:06,2022-04-11 13:03:07,0.574s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Street Address_09adf00a-2a13-4493-8dc_72c6d2""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:07,2022-04-11 13:03:07,0.569s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Street Address_09adf00a-2a13-4493-8dc_72c6d2_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:07,2022-04-11 13:03:08,0.610s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_UnitSuiteApt_006fe22a-d7ee-4d57-bfac-_645c72""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:08,2022-04-11 13:03:08,0.568s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_UnitSuiteApt_006fe22a-d7ee-4d57-bfac-_645c72_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:08,2022-04-11 13:03:09,0.719s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_City_eace8285-a56b-4a2e-bbcc-122a92ab2580""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:09,2022-04-11 13:03:10,0.608s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_City_eace8285-a56b-4a2e-bbcc-122a92ab2580_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:10,2022-04-11 13:03:10,0.626s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_State""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:10,2022-04-11 13:03:11,0.553s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_State""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:11,2022-04-11 13:03:11,0.593s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Zip Code_482f5eb3-b873-4b90-ad22-00b8_0f9439""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:11,2022-04-11 13:03:12,0.571s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Zip Code_482f5eb3-b873-4b90-ad22-00b8_0f9439_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:12,2022-04-11 13:03:13,0.605s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Email_4189f5a2-5629-4393-ba54-4b513dd8788b""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:13,2022-04-11 13:03:13,0.592s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Email_4189f5a2-5629-4393-ba54-4b513dd8788b_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:13,2022-04-11 13:03:14,0.564s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Due date or birth date_2e8446ea-2d1a-_cf9144""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:14,2022-04-11 13:03:14,0.563s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/input_Due date or birth date_2e8446ea-2d1a-_cf9144_1""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:14,2022-04-11 13:03:15,0.616s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Why""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:15,2022-04-11 13:03:16,0.617s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Why""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:16,2022-04-11 13:03:16,0.591s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Shop retailers""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:16,2022-04-11 13:03:17,0.594s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Shop retailers""), ""Shop retailers"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:17,2022-04-11 13:03:17,0.599s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/button_Shop retailers""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:17,2022-04-11 13:03:18,0.583s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_With submission of this form, you will _a71c2c""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:18,2022-04-11 13:03:19,0.624s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_With submission of this form, you will _a71c2c""), ""With submission of this form, you will automatically be enrolled into the Enfamil Family Beginnings® Program"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:19,2022-04-11 13:03:19,0.641s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Terms and Conditions""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:19,2022-04-11 13:03:20,0.544s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Terms and Conditions""), ""Terms and Conditions"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:20,2022-04-11 13:03:20,0.608s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer will run from August 11, 2021 to O_cbc6eb""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:20,2022-04-11 13:03:21,0.579s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer will run from August 11, 2021 to O_cbc6eb""), ""Offer will run from August 11, 2021 to October 31, 2021."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:21,2022-04-11 13:03:22,0.635s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer is valid on one NeuroPro tub (Enfa_f17709""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:22,2022-04-11 13:03:22,0.626s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Offer is valid on one NeuroPro tub (Enfa_f17709""), ""Offer is valid on one NeuroPro tub (Enfamil NeuroPro Infant Formula Powder 20.7oz Tub, Enfamil NeuroPro Gentlease Infant Formula 19.5oz Tub, or Enfamil NeuroPro Sensitive Infant Formula Powder 19.5oz Tub)."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:22,2022-04-11 13:03:23,0.588s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Limit of one offer per child or household""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:23,2022-04-11 13:03:23,0.562s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Limit of one offer per child or household""), ""Limit of one offer per child or household."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:23,2022-04-11 13:03:24,0.657s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Enfamil has the right to cancel this off_0688e4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:24,2022-04-11 13:03:25,0.574s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Enfamil has the right to cancel this off_0688e4""), ""Enfamil has the right to cancel this offer at any time without prior notice."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:25,2022-04-11 13:03:25,0.624s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Top Formula-Feeding Articles""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:25,2022-04-11 13:03:26,0.558s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Top Formula-Feeding Articles""), ""Top Formula-Feeding Articles"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:26,2022-04-11 13:03:26,0.582s,PASSED
"scrollToElement(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Choosing to Formula-Feed""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:26,2022-04-11 13:03:27,0.670s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/ul_What is DHA  Why is It ImportantYouve pr_6a7719""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:27,2022-04-11 13:03:28,0.897s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_What is DHA  Why is It Important""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:28,2022-04-11 13:03:29,0.637s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Youve probably heard that DHA is importan_e7d6a5""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:29,2022-04-11 13:03:29,0.666s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_What is DHA  Why is It Important""), ""What is DHA & Why is It Important?"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:29,2022-04-11 13:03:30,0.602s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Youve probably heard that DHA is importan_e7d6a5""), ""You’ve probably heard that DHA is important for moms and babies, but you..."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:30,2022-04-11 13:03:30,0.611s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/div_1 min read""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:30,2022-04-11 13:03:31,0.573s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_What is DHA  Why is It ImportantYouve pr_4fb0dc""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:31,2022-04-11 13:03:32,0.562s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_4 Important Baby Formula IngredientsWhen_aa93f4""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:32,2022-04-11 13:03:32,0.598s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Breastfeeding vs. Formula-Feeding 6 Comm_d64dfe""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:32,2022-04-11 13:03:33,0.566s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/li_Choosing to Formula-FeedMany moms choose_f398fa""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:33,2022-04-11 13:03:33,0.646s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_4 Important Baby Formula Ingredients""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:33,2022-04-11 13:03:34,0.580s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_4 Important Baby Formula Ingredients""), ""4 Important Baby Formula Ingredients"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:34,2022-04-11 13:03:35,0.626s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_When choosing baby formula, its important_7cfe6a""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:35,2022-04-11 13:03:35,0.646s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_When choosing baby formula, its important_7cfe6a""), ""When choosing baby formula, it's important to consider whether a formula..."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:35,2022-04-11 13:03:36,0.642s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Breastfeeding vs. Formula-Feeding 6 Comm_b05cf7""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:36,2022-04-11 13:03:37,1.163s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Breastfeeding vs. Formula-Feeding 6 Comm_b05cf7""), ""Breastfeeding vs. Formula-Feeding: 7 Common Breastfeeding Questions"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:37,2022-04-11 13:03:38,0.678s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Here are six common breastfeeding questio_c22eae""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:38,2022-04-11 13:03:38,0.590s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Here are six common breastfeeding questio_c22eae""), ""Here are seven common breastfeeding questions to consider when deciding..."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:38,2022-04-11 13:03:39,0.624s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Choosing to Formula-Feed""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:39,2022-04-11 13:03:40,0.553s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Many moms choose formula-feeding. Learn m_3b6345""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:03:40,2022-04-11 13:03:40,0.578s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/h3_Choosing to Formula-Feed""), ""Choosing to Formula-Feed"")",Chrome 100.0.4896.75,,,2022-04-11 13:03:40,2022-04-11 13:03:41,0.661s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Revtrax/Page_/p_Many moms choose formula-feeding. Learn m_3b6345""), ""Many moms choose formula-feeding. Learn more about choosing to formula-feed..."")",Chrome 100.0.4896.75,,,2022-04-11 13:03:41,2022-04-11 13:03:41,0.618s,PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-11 13:03:41,2022-04-11 13:03:43,1.527s,PASSED
,,,,,,,
Test Cases/Venkat/Forms Verification/Sample Request - Form Verification,Chrome 100.0.4896.75,Sample Request Form Field Verification,,2022-04-11 13:03:43,2022-04-11 13:04:47,1m - 3.744s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-11 13:03:45,2022-04-11 13:03:48,3.435s,PASSED
navigateToUrl(SampleRequest),Chrome 100.0.4896.75,,,2022-04-11 13:03:48,2022-04-11 13:03:50,1.957s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-11 13:03:50,2022-04-11 13:03:50,0.265s,PASSED
delay(8),Chrome 100.0.4896.75,,,2022-04-11 13:03:50,2022-04-11 13:03:58,8.015s,PASSED
"click(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/button_GOT IT_onetrust-close-btn-handler on_95ce22""))",Chrome 100.0.4896.75,,,2022-04-11 13:03:58,2022-04-11 13:04:07,8.378s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/span_Free Sample of Enfagrow Toddler Formula""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:07,2022-04-11 13:04:08,1.340s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/span_Free Sample of Enfagrow Toddler Formula""), ""Free Sample of Enfagrow® Toddler Formula"")",Chrome 100.0.4896.75,,,2022-04-11 13:04:08,2022-04-11 13:04:09,0.655s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/h1_Free Sample of Enfagrow Toddler Formula""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:09,2022-04-11 13:04:10,0.684s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/h1_Free Sample of Enfagrow Toddler Formula""), ""Free Sample of Enfagrow® Toddler Formula"")",Chrome 100.0.4896.75,,,2022-04-11 13:04:10,2022-04-11 13:04:10,0.625s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Take just a moment to sign up, and youll _95b8ff""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:10,2022-04-11 13:04:11,0.571s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Take just a moment to sign up, and youll _95b8ff""), ""Take just a moment to sign up, and you’ll receive your free sample of Enfagrow PREMIUM™ Toddler Nutritional Drink in a matter of weeks."")",Chrome 100.0.4896.75,,,2022-04-11 13:04:11,2022-04-11 13:04:11,0.666s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Request Your Sample""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:11,2022-04-11 13:04:12,0.742s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_Request Your Sample""), ""REQUEST YOUR SAMPLE"")",Chrome 100.0.4896.75,,,2022-04-11 13:04:12,2022-04-11 13:04:13,0.650s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_1. Tell us your name and email""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:13,2022-04-11 13:04:13,0.581s,PASSED
"verifyElementText(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/p_1. Tell us your name and email""), ""1. Tell us your name and email"")",Chrome 100.0.4896.75,,,2022-04-11 13:04:13,2022-04-11 13:04:14,0.615s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_First Name_registerGivenNameField_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:14,2022-04-11 13:04:15,0.584s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_Last Name_registerFamilyNameField_1""), 0)",Chrome 100.0.4896.75,,,2022-04-11 13:04:15,2022-04-11 13:04:15,0.579s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_Last Name_registerFamilyNameField_1_2_3""))",Chrome 100.0.4896.75,,,2022-04-11 13:04:15,2022-04-11 13:04:16,0.641s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Form Verification/Sample Request Form/Page_Toddler Sample Request  Enfamil/input_First Name_registerGivenNameField_1_2_3_4_5""))",Chrome 100.0.4896.75,,,2022-04-11 13:04:16,2022-04-11 13:04:16,0.608s,PASSED
